id,sku,name_en,name_ar,category,price,stock_quantity,description_en,description_ar,image_url,barcode,expiry_date,is_active
128,COS-00128,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,198,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62292267576.0,2026-12-17,1.0
129,SUP-00129,Centrum Men,سنتروم رجال,Supplements,420.0,3,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622894811917.0,2025-12-16,1.0
130,MED-00130,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,197,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622634656469.0,2026-08-26,1.0
131,MED-00131,Panadol Extra,بانادول إكسترا,Medicine,45.0,34,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622156241825.0,2027-01-23,1.0
132,MED-00132,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,51,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622872367012.0,2026-02-14,1.0
133,COS-00133,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,26,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622945722318.0,2027-03-10,1.0
134,SUP-00134,Centrum Men,سنتروم رجال,Supplements,420.0,156,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622908330385.0,2027-04-27,1.0
135,MED-00135,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,114,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622913558220.0,2027-08-28,1.0
136,MED-00136,Panadol Extra,بانادول إكسترا,Medicine,45.0,137,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622658406612.0,2026-08-26,1.0
137,MED-00137,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,146,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622781350621.0,2026-10-15,1.0
138,COS-00138,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,199,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622958698686.0,2025-12-12,1.0
139,SUP-00139,Centrum Men,سنتروم رجال,Supplements,420.0,88,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,62230785016.0,2027-06-10,1.0
140,MED-00140,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,108,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622985446058.0,2025-12-26,1.0
141,MED-00141,Panadol Extra,بانادول إكسترا,Medicine,45.0,118,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622995857881.0,2026-07-04,1.0
142,MED-00142,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,37,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622194241203.0,2026-05-13,1.0
143,COS-00143,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,31,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622877115959.0,2027-01-27,1.0
144,SUP-00144,Centrum Men,سنتروم رجال,Supplements,420.0,120,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622948877928.0,2027-02-26,1.0
145,MED-00145,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,192,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622524206378.0,2026-06-21,1.0
146,MED-00146,Panadol Extra,بانادول إكسترا,Medicine,45.0,81,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622537031134.0,2026-07-05,1.0
147,MED-00147,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,158,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622841231742.0,2026-10-02,1.0
148,COS-00148,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,105,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622880371694.0,2027-05-20,1.0
149,SUP-00149,Centrum Men,سنتروم رجال,Supplements,420.0,23,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622567476891.0,2025-12-17,1.0
150,MED-00150,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,139,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622686342487.0,2027-08-05,1.0
151,MED-00151,Panadol Extra,بانادول إكسترا,Medicine,45.0,106,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622816919030.0,2027-10-07,1.0
152,MED-00152,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,97,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622906317161.0,2027-07-25,1.0
153,COS-00153,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,185,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62225617389.0,2027-08-01,1.0
154,SUP-00154,Centrum Men,سنتروم رجال,Supplements,420.0,77,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622337306848.0,2026-03-29,1.0
155,MED-00155,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,137,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622996439038.0,2027-09-08,1.0
156,MED-00156,Panadol Extra,بانادول إكسترا,Medicine,45.0,77,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622507723452.0,2026-10-14,1.0
157,MED-00157,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,103,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622286219328.0,2027-04-02,1.0
158,COS-00158,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,74,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622969978455.0,2027-05-06,1.0
159,SUP-00159,Centrum Men,سنتروم رجال,Supplements,420.0,190,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622731125825.0,2027-01-15,1.0
160,MED-00160,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,2,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622588224175.0,2027-02-08,1.0
161,MED-00161,Panadol Extra,بانادول إكسترا,Medicine,45.0,189,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622535519346.0,2026-08-24,1.0
162,MED-00162,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,40,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622791612696.0,2026-07-03,1.0
163,COS-00163,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,145,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622190888140.0,2026-07-18,1.0
164,SUP-00164,Centrum Men,سنتروم رجال,Supplements,420.0,132,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622917005784.0,2025-12-21,1.0
165,MED-00165,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,109,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622169042308.0,2025-12-26,1.0
166,MED-00166,Panadol Extra,بانادول إكسترا,Medicine,45.0,82,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622982719137.0,2027-03-15,1.0
167,MED-00167,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,50,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622379465404.0,2026-10-31,1.0
168,COS-00168,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,66,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622933346243.0,2026-12-05,1.0
169,SUP-00169,Centrum Men,سنتروم رجال,Supplements,420.0,27,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622819580849.0,2026-07-05,1.0
170,MED-00170,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,34,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622457194694.0,2027-09-05,1.0
171,MED-00171,Panadol Extra,بانادول إكسترا,Medicine,45.0,130,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622362330689.0,2027-07-22,1.0
172,MED-00172,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,82,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622139019682.0,2027-05-02,1.0
173,COS-00173,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,100,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62268828959.0,2026-07-06,1.0
174,SUP-00174,Centrum Men,سنتروم رجال,Supplements,420.0,95,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622488512907.0,2026-06-07,1.0
175,MED-00175,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,197,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622817053770.0,2027-02-01,1.0
176,MED-00176,Panadol Extra,بانادول إكسترا,Medicine,45.0,130,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622372654244.0,2027-03-29,1.0
177,MED-00177,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,106,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622604890190.0,2026-07-02,1.0
178,COS-00178,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,85,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622116454272.0,2026-10-14,1.0
179,SUP-00179,Centrum Men,سنتروم رجال,Supplements,420.0,144,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622415865615.0,2026-03-08,1.0
180,MED-00180,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,61,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622112940843.0,2025-12-31,1.0
181,MED-00181,Panadol Extra,بانادول إكسترا,Medicine,45.0,35,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622197360404.0,2027-10-24,1.0
182,MED-00182,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,100,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622191004786.0,2026-10-31,1.0
183,COS-00183,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,122,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,62254622043.0,2026-10-15,1.0
184,SUP-00184,Centrum Men,سنتروم رجال,Supplements,420.0,159,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622463239525.0,2026-01-24,1.0
185,MED-00185,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,139,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622808726122.0,2027-07-20,1.0
186,MED-00186,Panadol Extra,بانادول إكسترا,Medicine,45.0,63,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622287630534.0,2026-03-23,1.0
187,MED-00187,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,126,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622660012975.0,2026-10-27,1.0
188,COS-00188,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,25,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622810503673.0,2027-03-05,1.0
189,SUP-00189,Centrum Men,سنتروم رجال,Supplements,420.0,189,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622461110964.0,2025-12-31,1.0
190,MED-00190,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,75,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622381950742.0,2026-11-13,1.0
191,MED-00191,Panadol Extra,بانادول إكسترا,Medicine,45.0,87,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622276062762.0,2026-04-24,1.0
192,MED-00192,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,108,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622999123126.0,2026-09-30,1.0
193,COS-00193,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,131,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622709832720.0,2027-02-15,1.0
194,SUP-00194,Centrum Men,سنتروم رجال,Supplements,420.0,28,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622619304196.0,2027-09-28,1.0
195,MED-00195,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,19,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622859825511.0,2027-09-20,1.0
196,MED-00196,Panadol Extra,بانادول إكسترا,Medicine,45.0,64,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622406115916.0,2027-02-05,1.0
197,MED-00197,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,52,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622740217613.0,2025-12-13,1.0
198,COS-00198,Nivea Soft Cream,نيفيا سوفت كريم,Cosmetics,85.0,94,Moisturizing cream.,كريم مرطب.,https://placehold.co/400x400/008080/ffffff?text=Product,622399539005.0,2027-10-01,1.0
199,SUP-00199,Centrum Men,سنتروم رجال,Supplements,420.0,1,Multivitamin for men.,مكمل غذائي متعدد الفيتامينات.,https://placehold.co/400x400/008080/ffffff?text=Product,622808466807.0,2027-10-18,1.0
200,MED-00200,Augmentin 1g,أوجمانتين 1 جم,Medicine,90.0,20,Broad spectrum antibiotic.,مضاد حيوي واسع المجال.,https://placehold.co/400x400/008080/ffffff?text=Product,622914752485.0,2026-08-02,1.0
201,MED-00201,Panadol Extra,بانادول إكسترا,Medicine,45.0,52,For tough pain relief.,لتسكين الآلام الشديدة.,https://placehold.co/400x400/008080/ffffff?text=Product,622223203079.0,2027-10-30,1.0
202,MED-00202,Cataflam 50mg,كاتافلام 50 مجم,Medicine,38.5,103,Fast acting anti-inflammatory.,مضاد للالتهابات سريع المفعول.,https://placehold.co/400x400/008080/ffffff?text=Product,622518283009.0,2026-08-25,1.0
